Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1217163_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.59,11.46,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.2,80.11,16.49,12.3,116.62,6.67,14.93,2.9,6.91,1.89,3.24,3.36,3.03,4.04,7.13,10.01,4.24,8.55,3.82,3.42,3.2,3.5,0.88,0.9,9.42,9.26,9.34,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1217163_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.62,11.86,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,57.6,72.33,16.82,12.61,148.64,6.67,14.84,2.92,4.95,1.89,2.63,5.07,3.09,4.05,7.29,10,4.07,8.51,3.97,3.69,3.4,3.48,0.88,0.9,9.35,9.3,9.32,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1217163_sample-3,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.69,11.55,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.6,76.09,16.28,11.59,139.11,6.59,14.81,3.14,5.01,1.46,2.34,4.89,3.07,4.14,7.25,9.96,4.15,8.57,3.9,3.46,3.46,3.49,0.88,0.9,8.76,9.2,8.98,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1217163_sample-4,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.69,11.86,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.31,75.03,14.9,11.22,136.4,6.75,14.78,2.65,5.59,2.44,2.44,2.79,3.09,4.21,7.21,10,4.1,8.47,3.9,3.72,3.38,3.49,0.87,0.89,9.21,9.89,9.55,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-141966_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,10,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.93,77.96,17.16,10.18,135.69,6.59,14.75,3,6.66,2.53,2.67,3.82,3.06,4.13,7.3,9.97,4.07,8.48,3.73,3.75,3.95,3.5,0.9,0.91,8.87,8.81,8.84,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-141966_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.66,9.78,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.62,78.68,15.73,11.53,154.72,6.57,14.6,2.88,6.4,2.07,2.56,3.38,3.07,4.13,7.22,9.95,4.04,8.43,3.85,3.72,3.24,3.49,0.88,0.9,9.42,9.3,9.36,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-141966_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.66,11.69,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.99,74.42,16.56,12.29,118.06,6.55,14.66,2.87,7.4,2.18,2.98,3.2,3.09,4.11,7.25,9.93,4.1,8.54,3.83,3.68,3.29,3.49,0.88,0.9,9,9.22,9.11,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-141966_sample-3,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.68,11.1,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,57.71,72.82,16.81,12.38,141.33,6.69,15.08,3.06,5.28,1.87,2.31,3.95,3.1,4.12,7.32,9.93,4.05,8.51,3.92,3.77,3.25,3.46,0.89,0.91,8.92,9.02,8.97,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-141966_sample-4,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.61,10.77,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,61.04,75.33,16.64,12.18,145.21,6.54,14.51,3.13,4.77,2.21,2.71,4.31,3.05,4.12,7.25,9.99,4.2,8.51,3.91,3.48,3.48,3.5,0.88,0.9,9.23,9.26,9.25,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1504477_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,10.01,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.35,77.28,16.4,12.12,150.08,6.74,14.87,2.9,7.28,2.28,2.91,3.58,3.09,4.03,7.3,10.01,4.2,8.49,3.97,3.48,3.22,3.49,0.86,0.89,9.25,9.92,9.59,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1504477_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.65,12.67,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.84,77.34,17.26,12.51,124.13,6.55,14.7,2.93,6.54,2.25,2.65,4.22,3.03,4.04,7.28,9.95,4.1,8.58,3.9,3.71,3.49,3.47,0.88,0.9,8.81,9.3,9.05,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1504477_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.62,11.9,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.95,74.84,16.63,12.61,139.87,6.61,14.56,2.98,4.4,2.27,2.93,3.97,3.06,4.03,7.27,10.01,4.09,8.49,3.94,3.7,3.29,3.47,0.86,0.89,9.89,9.83,9.86,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1504477_sample-3,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.62,12.39,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.34,62.54,16.32,11.79,142.25,6.58,14.67,2.63,6.98,2.52,2.95,2.67,3.17,4.25,7.3,9.98,4.15,8.44,3.71,3.46,3.12,3.56,0.86,0.88,9.87,10.41,10.14,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1504477_sample-4,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.65,11.95,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.83,76.66,17.32,13.01,141.41,6.68,15.09,3.06,4.6,2.23,2.56,3.3,3.09,4.11,7.29,10,4.05,8.46,3.96,3.75,3.45,3.48,0.87,0.89,9.45,9.76,9.61,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-154722_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,11.5,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.19,79.34,15.17,10.86,118.04,6.59,14.43,2.88,5.32,1.98,2.54,3.71,3.01,4.05,7.28,9.97,4.03,8.57,3.94,3.76,3.39,3.44,0.88,0.9,9.37,9.34,9.36,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-154722_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.65,12.15,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,58.62,74.4,16.45,11.89,130.78,6.69,15,3.16,6.82,2.13,2.87,3.45,3.07,4.11,7.33,10.02,4.11,8.49,3.93,3.79,3.32,3.49,0.87,0.9,9.07,9.57,9.32,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-154722_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,11.76,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,56.8,73.36,16.81,12.44,147.34,6.63,14.79,3.18,4.77,1.84,2.59,4.89,2.97,4.06,7.34,9.97,4.04,8.4,4.01,3.82,3.23,3.49,0.88,0.9,8.8,9.37,9.09,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-154722_sample-3,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.71,12.67,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.89,78.56,16.99,10.16,131.28,6.59,14.95,2.99,5.72,2.06,3.61,3.84,2.99,4.09,7.29,9.98,4.03,8.53,3.97,3.7,3.4,3.48,0.88,0.9,9.09,9.32,9.21,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-154722_sample-4,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.72,12.44,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.54,73.41,16.28,11.68,119.72,6.63,14.77,3.2,6.49,2.06,2.87,3.8,3.05,4.05,7.28,9.99,4.08,8.5,3.84,3.8,3.46,3.56,0.86,0.89,9.37,10.1,9.73,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1593656_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,9.5,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,62.89,72.1,15.56,11.75,145.83,6.7,14.69,3.08,4.6,2.12,2.25,2.78,3.04,4.14,7.24,9.93,4.26,8.47,3.97,3.47,3.61,3.47,0.88,0.9,9.43,9.39,9.41,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1593656_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.66,11.69,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.87,73.71,16.46,12.29,136.81,6.63,14.66,3.1,5.52,2.16,2.93,4.08,3.04,4.06,7.32,10,4.22,8.47,4.02,3.4,3.46,3.49,0.88,0.9,9,9.47,9.23,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1593656_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.65,10.3,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,58.52,73.88,15.84,11.57,136.36,6.84,15.19,2.93,5.22,2.23,3.15,3.54,3.08,4.22,7.2,9.97,4.16,8.52,3.9,3.41,3.39,3.47,0.86,0.89,9.89,9.63,9.76,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1593656_sample-3,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,11.73,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,58.84,71.31,16.4,12.58,115.19,6.76,14.96,3.05,8.92,2,2.51,3.54,3.07,4.11,7.27,10,4.07,8.49,3.98,3.72,3.31,3.5,0.88,0.9,8.97,9.31,9.14,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1593656_sample-4,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,11.93,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,60.12,73.92,16.55,12.26,138.38,6.61,14.65,3.14,5.61,2.1,3.55,4.53,2.99,4.07,7.28,9.91,4.09,8.48,3.96,3.71,3.5,3.47,0.88,0.9,8.79,9.13,8.96,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1749191_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.57,9.82,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,56.04,59.23,15.25,11.43,118.13,6.74,14.73,2.74,5.58,2.04,2.36,3.17,3.14,4.21,7.35,9.96,4.11,8.5,3.84,3.54,3.08,3.43,0.85,0.88,9.74,10.51,10.12,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 4,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1749191_sample-1,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,11.84,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,59.09,76.52,16.77,11.95,134.86,6.68,14.89,3.06,5.55,1.99,2.78,4.88,3.05,4.09,7.26,10,4.04,8.49,3.94,3.77,3.42,3.54,0.86,0.89,9.38,9.97,9.68,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-holo/seed-1749191_sample-2,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.67,10.04,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,61.63,75.14,16.8,12.08,149.57,6.77,15.09,3.08,5.01,1.93,2.42,5.07,3.09,4.15,7.28,10.06,4.07,8.54,3.97,3.69,3.31,3.53,0.86,0.89,9.54,10.26,9.9,a-csk-wtcat-holo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-holo",holo,"csk-wtcat-holo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
